id,name,year,month,day,hour,text,location,lang
1.30273E+18,JCC株式会社,2020,Sep,06,22:02:05,"新型コロナウイルス感染者数の推移（東京都） 9月6日：新たに116人 （9月5日：181人、9月4日：136人、9月3日：211人、9月2日：141人、9月1日：170人、8月31日：100人、8月.. 
https://t.co/FFycwDF60X
209771",,ja
1.30273E+18,かなで🦦☁,2020,Sep,06,22:01:56,"おはようございます☁️
「新型コロナウイルス終息を願い、550年ぶりに行われた儀式って何？」3問中3問正解でした！パーフェクト！これで今日の運勢はバッチリですね！ https://t.co/iz3lR8PbSB #quiz @QuizKnockから",偏差値くださいぴえん。,ja
1.30273E+18,いとか@理想を理想で終わらせるな！,2020,Sep,06,22:01:51,「新型コロナウイルス終息を願い、550年ぶりに行われた儀式って何？」3問中2問正解でした！惜しいっ！もう1回プレイして、リベンジといきましょう！ https://t.co/H6rtMmf3KZ #quiz @QuizKnockから,宇宙のどこか,ja
1.30273E+18,OHA☀しか,2020,Sep,06,22:01:42,"新型コロナウイルスの背後に隠された米中の暗闘

bioRxivとウイルス散布とフェイスブック
https://t.co/FYmRKrVjSG
#新型コロナウイルス
https://t.co/LcK2jvMLsh",,ja
1.30273E+18,ちいさな天使,2020,Sep,06,22:01:41,新型コロナウイルス感染症との接触記。COCOAアプリに課題あり #SmartNews  https://t.co/kjnvQlyhUj,,ja
1.30273E+18,◻ねぎ◻〖ツイフィ閲覧🙇🏻〗,2020,Sep,06,22:01:31,「新型コロナウイルス終息を願い、550年ぶりに行われた儀式って何？」3問中2問正解でした！惜しいっ！もう1回プレイして、リベンジといきましょう！ https://t.co/ZOs5OG9HAP #quiz @QuizKnockより,🐰7月11日フォロバ記念日🐰,ja
1.30273E+18,じょん・ふぇいふぁー,2020,Sep,06,22:01:10,「新型コロナウイルス終息を願い、550年ぶりに行われた儀式って何？」3問中2問正解でした！惜しいっ！もう1回プレイして、リベンジといきましょう！ https://t.co/Ew4c18b3l8 #quiz @QuizKnockより,,ja
1.30273E+18,はとまる,2020,Sep,06,22:01:08,「新型コロナウイルス終息を願い、550年ぶりに行われた儀式って何？」3問中2問正解でした！惜しいっ！もう1回プレイして、リベンジといきましょう！ https://t.co/sgZHnhFRTE #quiz @QuizKnockより,一生Hiレベルなhyphen兼えび担✨,ja
1.30273E+18,まいりん (QK動画暗記連盟現初代会長兼宣伝長)(会員募集中！),2020,Sep,06,22:01:07,"「新型コロナウイルス終息を願い、550年ぶりに行われた儀式って何？」3問中1問正解でした！残念！またの挑戦をお待ちしています。 https://t.co/YSJcZfO9xt #quiz @QuizKnockから

切実に終息してほしい",悪魔の総画索引！？,ja
1.30273E+18,長女哀愁子,2020,Sep,06,22:01:07,"ブッダの言葉　新型コロナウイルス退散祈願 Buddha's Word and art123増長天 #Buddha_and_art  #art #paint #painter  #Animation
#仏像イラスト  #アニメ… https://t.co/WWTw902s8R",福井県,ja
1.30273E+18,ロカスポ柏市版,2020,Sep,06,22:01:01,"【中止】

2021年1月に予定していた新春マラソンを

柏市と我孫子市は新型コロナウイルスの感染拡大のリスクを懸念し中止することを発表しました。

残念ですが仕方がありませんね。

 https://t.co/Ke6VRDQSCO",千葉県柏市,ja
1.30273E+18,吉田 研,2020,Sep,06,22:00:56,"「（コロナウイルスの）Nsp1はホスト（細胞）のリボゾームに結合してホストの翻訳をほぼ完全に停止し、さらにエクソヌクレアーゼ活性でホストmRNAの分解のスイッチを入れる活性を持っている」

コロナウイルス最強の武器を分析する（９月… https://t.co/KC7BVRgEeE",日本,ja
1.30273E+18,[R]阪和線関連ダイヤ情報bot（β版）,2020,Sep,06,22:00:47,"【交通機関ご利用の皆様へ】
新型コロナウイルスの流行による交通機関の利用状況等をふまえ、各事業者で一部運休等が実施されている場合がございます。詳細は各事業者の広報資料等をご参照下さい。引き続き、ウイルス感染拡大防止のための諸施策にご協力頂きますようお願い申し上げます。",天王寺❲JR-R20❳～和歌山❲JR-R54❳など,ja
1.30273E+18,原発はいますぐ廃止せよ,2020,Sep,06,22:00:31,伊北部ロンバルディア州ベルガモにある病院の緊急病棟では新型コロナウイルスによる肺炎の患者にバブルヘルメットをかぶせて酸素吸入しています。これまでは気管挿管され人工呼吸器を装着された患者が鎮静薬で眠らされ、うつ伏せにされる例がほとんどでした,,ja
1.30273E+18,QuizKnock/クイズノック,2020,Sep,06,22:00:23,【 #QK新着記事 】新型コロナウイルス終息を願い、550年ぶりに行われた儀式って何？ - https://t.co/Ic8EwTscBA #クイズ https://t.co/N6JqxrzeIQ,,ja
1.30273E+18,kensyou_jikenbo,2020,Sep,06,22:00:11,"参考：このような考察有り
”高橋泰 国際医療福祉大学大学院教授”7月27日
https://t.co/GMa2xkG5Hh
＜記者：先生は、新型コロナウイルスは弱毒であり、日本人では暴露した人のうち98％が自然免疫で処理されるとし… https://t.co/ctQ8ihlcIh",,ja
1.30273E+18,秩父鉄道運行情報【公式】,2020,Sep,06,22:00:08,"【2020年9月7日 7:00現在】秩父線は平常通り運転しています。新型コロナウイルス感染症対策として「計画運休」を実施しております。詳しい時刻につきましては、弊社ホームページでご確認をお願いいたします。
https://t.co/sOe9FR8Spi",埼玉,ja
1.30273E+18,大阪中心 / The Heart of Osaka 🌸,2020,Sep,06,22:00:02,"中央区女性学習会「新型コロナウイルス関連ニュースへの正しい向き合いかた」
応募締切：9/9(水)(開催：9/11 13:30～15:00) https://t.co/kFkGOu37Bv #osakachushin #event",大阪市中央区役所,ja
1.30273E+18,みいしゃ(*ΦωΦ*),2020,Sep,06,22:00:02,"おはようございます☔
毎日の、お祈りです✝️🌟｡:*
台風の被害がありませんように。
コロナウイルスが、一日も早く収束しますように✝️🌟｡:*🌟｡:* https://t.co/SfBUMYlGDD",,ja
1.30273E+18,ヤシュ *子育て *毎朝投稿,2020,Sep,06,22:00:01,"【9/7 今日は何の日？】毎朝投稿

2013年の今日、
きたる2020年のオリンピック開催地としてTOKYOが選ばれた。

「お・も・て・な・し」から始まったこの話題は、7年間トレンドに上がり続けたが、コロナウイルスの影響で延期… https://t.co/xzEjpOz82r",*新規ブログ構築中*,ja
1.30273E+18,マイナビDOCTOR,2020,Sep,06,22:00:00,"大阪市立大学の荒川哲男学長は9月4日、学生や教職員約1万2,500人全員を対象に、新型コロナウイルスの抗原検査の実施を目指す方針を明らかにしました。

　yomiDr. より
https://t.co/yUQQowVLnE https://t.co/W3g2AjSwa8",,ja
1.30273E+18,NHK科学文化部,2020,Sep,06,22:00:00,"新型コロナウイルスの特設サイトです。
都道府県ごとのいまの感染者数や累計の感染者数、推移、それに人口１０万人あたりの感染者数など、いまの状況を考える上で知っておきたいデータをまとめています。
https://t.co/cIQI2fhhjQ",東京都渋谷区神南,ja
1.30273E+18,✿†┏┛タクミ┗┓†✿,2020,Sep,06,21:59:51,"コロナウイルス陰謀論、マジで滅んで欲しい。こっちは後期高齢者がいて、出社するだけでどれだけ戦々恐々としているか。
あとマスコミのせいで都内に出る人（わたし）をバイキン扱いするから単にムカつく。国は普通に働ける環境を整えろ。",つくＪ頁　 ไปดวยกัน,ja
1.30273E+18,日蓮宗　巧光寺　(公式アカウント),2020,Sep,06,21:59:36,"[音声配信]
朝のお勤め(日蓮宗)　～新型コロナウイルス退散祈願～ / #日蓮宗 朝のお勤め🙏(約20分) https://t.co/iNpJNhxl6L",千葉県勝浦市墨名,ja
1.30273E+18,しんじ@理科実験あそびプロジェクト復興のためお仕事承り中,2020,Sep,06,21:59:08,カナダ本土と行き来する手段が夏季にしか運航していないフェリーか、いったん国境を越え米メイン州に出て連絡橋を渡るかしかないため、米加国境の新型コロナウイルス封鎖が続いたまま冬になったら詰むかもしれないと懸念されている離島 https://t.co/mGXp7oC4zF,"岐阜県　Gifu, Japan",ja
1.30273E+18,𝒮𝒶𝓀𝓊𝓇𝒶🌸,2020,Sep,06,21:58:56,"おはようございます！
今日は学校です！
皆さんはどういう風にお過ごしになられますか？
新型コロナウイルス
熱中症
台風10号にはお気を付けください。
それでは学校に行ってきます！",,ja
1.30273E+18,原発はいますぐ廃止せよ,2020,Sep,06,21:58:01,気管挿管した患者98人のうち生還したのは33人。新型コロナウイルスのエピセンター（発生源）である中国湖北省武漢市からの報告では気管挿管した患者22人のうち生還したのはわずか3人,,ja
1.30273E+18,ミデン,2020,Sep,06,21:57:22,"おはようございます！
月曜日ですね！
今日は鳥取県の新型コロナウイルスに関する条例についてまとめてみました！
また一週間がんばりましょう！

#介護 #ケアマネ #在宅 #新型コロナ #げつようび

https://t.co/3JSQhE1HaI",大阪,ja
1.30273E+18,advanced spanish vocab(スペイン語単語上級Bot),2020,Sep,06,21:57:15,la paralización del comercio 商業の中止(コロナウイルスなどによる）,,ja
1.30273E+18,暮らし刈る,2020,Sep,06,21:57:06,"「日本のＰＣＲ検査も５～１０人の検体混ぜ合わせ方式にすれば早く大勢調べられる」　少数派シリーズ　新型コロナウイルス ＶＯＬ７４
■ブログ更新（長文投稿）　クリック！→　https://t.co/JLBYQFjE8k
※関心のある方… https://t.co/6w4elHawhr",東京都,ja
1.30273E+18,セルピコボーイ,2020,Sep,06,21:56:50,"沖縄、九州全県の方々
ご無事でしょうか
暑さに負けず、水分補給を。熱中症、新型コロナウイルスご用心を https://t.co/bxnVOd4b5R",,ja
1.30273E+18,新型コロナちゃん速報【新型コロナウイルス感染症(新型コロナウィルス)情報配信】,2020,Sep,06,21:56:48,"【ひとりごと】京都　新型コロナウイルス14名

1日の感染者数は決して多くないですが横ばいが続いています🔺
調整中が300人を超えてなかなか入院ができない状況です❌
調整中を含めると日本で一番病床宿泊施設ひっ迫しています（62.5%）❌",日本のコロナ感染状況グラフ→,ja
1.30273E+18,ジョブシップさかい（公益財団法人堺市就労支援協会）,2020,Sep,06,21:56:45,"【大阪府公式COVID-19対策サイト】
大阪府　新型コロナウイルス感染症対策サイト

▼大阪府の最新感染動向
https://t.co/Q4UNbuqcwI",大阪府堺市堺区大仙西町2丁69番9,ja
1.30273E+18,みにちゃ♪@バッチコイ将軍の民,2020,Sep,06,21:56:39,"画像代わり映えなく申し訳ないですが💦

台風による災害やコロナウイルスによる何らかの影響が少しでも早く消え去りますように。 https://t.co/6OR3SErakA",長野県,ja
1.30273E+18,東京都、埼玉県、西東京市、所沢市、練馬区、朝霞市、和光市、清瀬市周辺出張撮影行います！photo39,2020,Sep,06,21:56:33,出張撮影承ります！60分13000円からニューボーンフォト、お宮参り、七五三、家族写真撮影お任せください！ 新型コロナウイルス対策のため、検温、撮影前に手指消毒、マスク着用し撮影致します。お気軽にお問い合わせ下さい。さいたま市、羽生市、三芳町、川越市、上福岡市、川島町,,ja
1.30273E+18,tera ko,2020,Sep,06,21:56:27,COVID-19 Japan - 新型コロナウイルス対策ダッシュボード #StopCOVID19JP https://t.co/mN0VUpX2vn,,ja
1.30273E+18,フルサワ トシノリ【公式】,2020,Sep,06,21:56:26,２０２０年９月７日月曜日。皆さん、おはようございます！東京都で昨日、新たに新型コロナウイルスによる感染者が１１６人感染確認されました。これで、3日連続で２００人を下回りましたけども、まだまだ油断はできません！気を緩めずに。,新潟県燕市吉田大保町 7―22,ja
1.30273E+18,therapyst-ZEN,2020,Sep,06,21:56:11,"#OSHO禅タロット
#スピリチュアル
#タロットリーディング
#今日の占い

素朴な疑問だが、新型コロナウイルスに罹患して無症状と症状発症の差とか調査してるのだろうか？
また検査で陰性になっても倦怠感や味覚、嗅覚に異常のある場合… https://t.co/MNMLKw8Jul",京都 京都市 中京区,ja
1.30273E+18,Chiyohime,2020,Sep,06,21:55:55,"🔴新型コロナウイルス、中南米
世界保健機関(WHO)は中南米が[新たな感染の震源地]
感染拡大の感染者は750万人超と世界全体の3割近くを占め地域別で最悪
死者もブラジルの126,203人筆頭に、メキシコ67,326人、ペルー29… https://t.co/zboOmICSDj",東京都,ja
1.30273E+18,れい,2020,Sep,06,21:55:54,"少し報告ですが、
親の職場でコロナウイルス陽性者がでてしまい、親が濃厚接触者になりました。
その関係で親の検査結果が出るまでは自分も自宅待機です。
みなさま、意外と身近なところまで迫ってきています。十分に注意を。",,ja
1.30273E+18,話題ニュースまとめ,2020,Sep,06,21:55:31,"【NFL】新型コロナウイルス対策の手順とガイドラインを調整し続けるNFL #スマートニュース #コロナ #安倍政権
https://t.co/atCWLvnnzw",,ja
1.30273E+18,コロナ情報館,2020,Sep,06,21:55:31,"最新コロナ情報
https://t.co/s87gEYLhsb
西村再生相が減税論に理解、「財政収支議論するときでない」
（コロナウイルス・新型肺炎・自民党・安倍政権・コロナ対策）",,ja
1.30273E+18,Tweets,2020,Sep,06,21:55:22,"埼玉県などは６日、新型コロナウイルスの感染者を新たに２１人確認したと発表した。内訳は県発表が１０人、さいたま市４人、川口市４人、越谷 ...
リンク：https://t.co/PJqAcfJXfe
タ　グ：#感染",,ja
1.30273E+18,yuki（ありがたきもの）,2020,Sep,06,21:54:34,特設サイト 新型コロナウイルス 都道府県別の感染者数・感染者マップ｜NHK https://t.co/vQ70jxDb7F,,ja
1.30273E+18,Jun Shimada,2020,Sep,06,21:54:26,COCOAで接触通知あったら行政検査の対象ねって話、8月21日付けの連絡内容には「接触日からn日以内に」みたいな話が見当たらなかった。実際には期限あるかもだけど。 “新型コロナウイルス接触確認アプリ（COCOA）で通知を受けた者に… https://t.co/96HuTZPhQh,新宿界隈、あるいは電波のあるどこか、しばらく東京,ja
1.30273E+18,原発はいますぐ廃止せよ,2020,Sep,06,21:53:16,気管挿管による人工呼吸器の使用に疑問を投げかけているのは米ニューヨークのメイモナイズ・メディカル・センターで新型コロナウイルスと戦っていたキャメロン・カイル=サイダル氏です,,ja
1.30273E+18,TruckDriverHiro,2020,Sep,06,21:53:02,"【新型コロナ 国内感染】451人感染 8人死亡 
厚生労働省によりますと、新型コロナウイルスへの感染が確認された人で、人工呼吸器や集中治療室などで治療を受けるなどしている重症者は、6日時点で211人となっています。… https://t.co/JedpowhdKn",,ja
1.30273E+18,自然大好き@SWH@船橋,2020,Sep,06,21:52:49,"中国、戦略物資の備蓄急ぐ　原油や電池原料、肥料も：日本経済新聞

車載電池に使うコバルトや肥料原料のカリウムを積み増すほか、原油輸入量は前年比1割以上も増えた。穀物在庫も高水準で推移する。米中対立や新型コロナウイルスの長期化、気候… https://t.co/v5FrvgyxPt",,ja
1.30273E+18,satoru,2020,Sep,06,21:52:39,【NCC】長崎港ライブ／スポ魂ライブ／新型コロナウイルス関連会見 https://t.co/GTY5EOc3S4 @YouTubeより,,ja
1.30273E+18,ちょいエロ吐きます。,2020,Sep,06,21:52:24,JALの客室乗務員が新型コロナウイルスに感染( ﾟзﾟ ),,ja
1.30273E+18,ぴゅーま✈️🚁 📢⚠️台風に厳重警戒⚠️📢,2020,Sep,06,21:52:22,"アンナチュラル(2018)の1話でMERSコロナウイルスを扱って、この前のMIUでは現実の新型コロナウイルスで話が帰結してる野木脚本…

それにこの時間帯のドラマって途中でインハンドっていうサイエンスミステリードラマ挟んでるし、T… https://t.co/zbPveexoUW",HANEDA&YOKOHAMA,ja
1.30273E+18,ミント,2020,Sep,06,21:52:13,"Hiroさん、おはよーございます✨
今日も仕事です😭相変わらずの残業コースだと思いますが、コロナウイルスが落ち着くまでは頑張ってきます😊今日もHiroさんにとっていい１日になりますように😊💛💛
毎日毎日大好きです💛💛💛💛💛… https://t.co/8Or5JEtCG4",,ja
1.30273E+18,電子書籍告知,2020,Sep,06,21:51:51,コロナ後の世界 https://t.co/ZVsaIlInX7 新型コロナウイルスが国境を越えて感染を拡大させる中、現代最高峰の知性6人に緊急インタビューを行い、世界と日本の行く末について問うた。,TOKYO,ja
1.30273E+18,ジョブシップさかい（公益財団法人堺市就労支援協会）,2020,Sep,06,21:51:46,"【新型コロナウイルス感染症について】
（大阪府）

▼こちらをご覧ください
https://t.co/X10O8EJpmy",大阪府堺市堺区大仙西町2丁69番9,ja
1.30273E+18,たと(ブログ用),2020,Sep,06,21:51:20,新型コロナウイルス「接触確認アプリ」明日配信開始  https://t.co/YXGVWF362c,MacBook Proの中,ja
1.30273E+18,gorinotsukudani,2020,Sep,06,21:50:20,ワークマンは、女性向け・靴・雨具の3種類の専門店の展開に乗り出す。大雨でもはじく機能性や、スニーカーが980円といった安さを武器にする。同社は新型コロナウイルス禍の中でもアウトドア需要などをつかみ増収を続けている。専門店で分野ごと… https://t.co/8hDM6cUuuC,冬に雷が轟く裏日本ですが、何か？,ja
1.30273E+18,日刊ゲンダイ,2020,Sep,06,21:50:01,【役に立つオモシロ医学論文／青島周一】新型コロナウイルスに対する心理的影響は性格による？ https://t.co/FMTYQPcHjy #日刊ゲンダイヘルスケア,コンビニ、駅のキヲスク,ja
1.30273E+18,とりしん　yes！都構想！大阪はいつも維新前進,2020,Sep,06,21:49:46,"@LUPEjFhW0Xl2QdB 今はこういう時期なので心配になりますよね。
お大事になさってください。

特にコロナウイルスではないことを願っています。",大阪都北区出身,ja
1.30273E+18,典子♀コロナ対策中♪,2020,Sep,06,21:49:18,今現在存在する医薬品で新型コロナウイルスに効果があるとされている吸入薬オルベスコ...スグ買える類似品があるのは嬉しい♪,,ja
1.30273E+18,静岡新聞,2020,Sep,06,21:49:13,Web静新： 【表】国内の新型コロナウイルス感染者数 https://t.co/DOaM1h4mME #静岡新聞,静岡市駿河区登呂３丁目１－１ 静岡新聞社制作センター,ja
1.30273E+18,かおり(1969年＆竹中と部谷),2020,Sep,06,21:49:12,"新型コロナウイルス 最新感染状況マップ（きょうの新規感染者数、感染事例の場所の詳報）
https://t.co/vPKxPDioZa
#NewsDigest",広島 竹原市東野町,ja
1.30273E+18,Tomomi&king&prince❤️👑💜💫,2020,Sep,06,21:49:08,@sqVmsLjzFBYnfqX おはよう❣涼介❤朝早くに目が覚めたよん良く眠れたよん水分補給取ってね熱中症にもコロナウイルスにも気をつけてね❣😷🖕🍓🧑🏻👧🏻😍💗ドラマ撮影頑張ってね❣楽しみにしています❣,,ja
1.30273E+18,Hiro,2020,Sep,06,21:48:11,"９月５日（土曜日）データ参照

世田谷区２４人
葛飾区　１５人
江戸川区１２人
足立区　１１人
渋谷区　１０人
・・・・
東京２３区の西側から東側に
拡大中って感じだね
↓
新型コロナウイルス 東京都 区市町村別の感染者数 NHK… https://t.co/OspHJthWb5",地獄三丁目４６ー８パラダイスマンション７７７号室,ja
1.30273E+18,西日本新聞 北九州本社,2020,Sep,06,21:47:59,"新型コロナウイルスの影響でイベントの延期・中止が相次いでいる日中韓交流事業「東アジア文化都市2020北九州」。いまだ感染が収まらない中、北九州市は19日から本格的にイベントを再開させます。
https://t.co/Qz6WOXVpq7 #西日本新聞",北九州市小倉北区堺町,ja
1.30272E+18,イラストレーター しゅうさく,2020,Sep,06,21:46:50,"新型コロナウイルス禍で人数制限となってしまった避難所が早い者勝ちと言うのも後進国よりも後退してしまった日本らしいと思いました。（いろいろな世界ランク１００位以下多い）
避難所に入る事を諦めてしまった人たちは何処へ？
それとも自宅で被災の高リスクを耐え忍ばなければならない？",埼玉県所沢市,ja
1.30272E+18,Tomomi&king&prince❤️👑💜💫,2020,Sep,06,21:46:41,@gttPV15amY9zPn0 おはよう❣平野紫耀くん今目が覚めたよん良く眠れたよん水分補給取ってね🧑🏻👋🥛💦👧🏻😍💗熱中症にもコロナウイルスにも気をつけてね❣,,ja
1.30272E+18,菅原敬次郎,2020,Sep,06,21:46:38,"みなさん。

おはようございます😃

お仕事頑張って👍ください。

夜勤お疲れ様でした。

第二波コロナウイルス🦠🦠には、お互いに気をつけましょう。

今日もよろしくおねがいします。

日々感謝。",大阪 大阪市 ,ja
1.30272E+18,医療ニュース速報,2020,Sep,06,21:46:32,【感染症】 アルム 新型コロナの自宅療養者フォローシステムを東京都から受託 「LINE×Team」で運用: 今秋以降の新型コロナウイルス感染症対策では、軽症者や無症状者については宿泊療養を推奨し、専門医療機関における病床利用は重症… https://t.co/OuLpBEG8bS,東京都文京区,ja
1.30272E+18,今日のコロナ,2020,Sep,06,21:46:01,"今日の新たに新型コロナウイルス感染者数

2020/09/06 - 23:59時点
全国: 451人  東京都: 116人

#新型コロナ #新型コロナウイルス #コロナに負けるな https://t.co/DYxhTB95eN",,ja
1.30272E+18,jqnms,2020,Sep,06,21:45:14,"新型コロナウイルス 大阪で６７人感染確認 男性２人死亡(関西テレビ)
#Yahooニュース
https://t.co/ZTYtGTdudw 

大阪の実効再生産数が悪化傾向　要注意 https://t.co/NnQBHgrgVu",,ja
1.30272E+18,フェルビナク16,2020,Sep,06,21:45:13,"これは単にBCGと新型コロナウイルスでの感染数死亡数との相関をとった研究。
前にジョンズホプキンス大がやってたのを精緻にした感じかな。
似たようなことは、ギリシャのアッティコン大学病院などで実施されており、結果は科学誌「Cell」に発表してる。","Tokyo, Japan",ja
1.30272E+18,一宮いっちゃん,2020,Sep,06,21:45:04,"イベント中止のお知らせです。 
今年度の「ボランティア福祉フェスティバル」、「ふれあい昼食会」及び「敬老のつどい」は、新型コロナウイルス感染拡大防止のため、開催を中止します。
詳しいことは、一宮町社会福祉協議会　電話　42-3424へお問い合わせ下さい。",千葉県長生郡一宮町,ja
1.30272E+18,Tweets,2020,Sep,06,21:44:04,"インドネシア西ジャワ州ブカシ県の工業団地で新型コロナウイルスの感染が拡大している。６月の英蘭食品・家庭用品大手ユニリーバの工場を皮切り ...
リンク：https://t.co/5lBCkoCE1Z
タ　グ：#インドネシア #ニュース",,ja
1.30272E+18,スペースヒーロー ジェントルマン,2020,Sep,06,21:43:35,"ファイザー製薬から金をもらい
ワクチンを使わせるために
コロナウイルスの恐怖を煽る
犯罪者 https://t.co/jWmRk7BzBQ",,ja
1.30272E+18,加納康樹,2020,Sep,06,21:43:25,"昨日の訪問先
なやプラザ体育館で行われた、ビニールダクトを用いた置換換気のテストを視察しました。体育館は災害時の避難所になります。そこでの新型コロナウイルス感染症の拡大リスクを避けるための実地テストです。
その後、お世話になってい… https://t.co/UOHgBL9ZZu",,ja
1.30272E+18,ゆり✩⡱🌸,2020,Sep,06,21:43:24,"医療従事者の皆様の負担を軽減し、医療崩壊を防ぐための様々な寄付を受け付けされています🌟
皆様のご協力をよろしくお願いします🙇‍♀️

STOP医療崩壊 | 新型コロナウイルスから医療の現場を支えよう - Yahoo!ネット募金 https://t.co/8ZcM7vuKoV",,ja
1.30272E+18,げんじあきら,2020,Sep,06,21:42:48,"２００９０７『小説新型コロナウイルス２０２０』１３１
「枝に頭が着くか」
「着くわけがない」
「１日１００回くらい跳んで頭が枝に着くようにしろ」
「１００回やっても着くわけがない」
「黙ってやれ」
「大きな生き物が来たら困る」
「… https://t.co/y19h2wucPg",,ja
1.30272E+18,NEWS JAPAN,2020,Sep,06,21:42:07,コロナ対策でロボ需要 人と協働 （日本経済新聞） 新型コロナウイルス禍で工場での感染リスクが問題になる中、生産ラインで人間のそばで作業できるロボットの需要が高ま  https://t.co/wi3MTe41gs,JAPAN NATIONWIDE,ja
1.30272E+18,Koichi Okabe,2020,Sep,06,21:42:02,"除菌 消毒 消臭 次亜塩素酸水 次亜塩素酸 ウイルス対策 コロナウイルス 対策 インフルエンザ予防 殺菌 花粉 携帯 100ppm パウチ 家庭用 300ml wilsun 10セット
https://t.co/u7B4p0KQEj",千葉県 松戸市,ja
1.30272E+18,宮部涼太郎（顔アイコン緑色）,2020,Sep,06,21:41:56,"J1で異例の大量デビュー　若手GKが躍動、そのわけは：朝日新聞デジタル https://t.co/cEG0nxVbPW 

&gt;新型コロナウイルスの影響で「降格なし」とした今季限定ルールが、起用を後押ししているようだ。

競争が育成を阻害してるやんけ",高知工科大の近く,ja
1.30272E+18,マスクでインフルエンザ予防,2020,Sep,06,21:41:33,超立体マスク（こども用：男の子） コロナウイルスなどのインフルエンザから大切な息子を守っていますか？予防した方がいいですよ。 amazonなら、まだ安い方がから良い。 https://t.co/Xaf7ZKSK5u,,ja
1.30272E+18,光惟  (菓子暦),2020,Sep,06,21:41:12,残暑が長引き、コロナウイルス禍の影響で9月も例年とは違った景色の京都です。菊花展なども開催されないようですが、それでも生活の中に生き続ける文化の切れ端は、このように健在です…『観菊の宴』。 https://t.co/mfXur7nejJ,,ja
1.30272E+18,viper0,2020,Sep,06,21:41:05,コロナ対策でロボ需要 人と協働 （日本経済新聞） 新型コロナウイルス禍で工場での感染リスクが問題になる中、生産ラインで人間のそばで作業できるロボットの需要が高ま  https://t.co/7ItsHAmCjz,NAVER まとめ,ja
1.30272E+18,News Japan,2020,Sep,06,21:40:57,コロナ対策でロボ需要 人と協働 （日本経済新聞） 新型コロナウイルス禍で工場での感染リスクが問題になる中、生産ラインで人間のそばで作業できるロボットの需要が高ま  https://t.co/hFsTQnqWHz,JAPAN NATIONWIDE,ja
1.30272E+18,ポケモン好きUUUMマスターたいちゃん,2020,Sep,06,21:40:53,"九州と中国と四国に台風10号が接近している中で茨城県と福島県に地震が発生しましたが震度3との事です。
台風、地震、コロナウイルスの3つの難を逃れるように皆さんで頑張りましょう。
#ステイホーム #台風10号 #台風第10号 #地震 #コロナに負けるな",日本,ja
1.30272E+18,mokosamurai / もこ侍,2020,Sep,06,21:40:49,"コロナウイルス＝ヒトに蔓延している風邪のウイルス４種と、動物から感染する重症肺炎ウイルス２種が知られている。
つまり風邪ウイルスの近縁種だから、抗体価はすぐ下がるのでは…。風邪は繰り返し罹患する。
終生免疫なんて有り得ないだろうし… https://t.co/nSxHpsfgCt",,ja
1.30272E+18,🌸空(そら)🌸 Ray of Light✨🌈,2020,Sep,06,21:40:40,"おはようございます。
九州地方の皆さん、そして台風の影響を受けている地域の皆さん、残暑厳しい中、停電している地域もある様ですね。
コロナウイルスも含め、熱中症＆食中毒などが気がかりです。
皆さまのご無事を祈っております(-人-)",,ja
1.30272E+18,よもぎ,2020,Sep,06,21:40:31,"今日は色々と大変だな…
台風にコロナウイルスに地震に…
東北、関東地方の人大丈夫ですか？！",,ja
1.30272E+18,らびゅ,2020,Sep,06,21:40:28,"@tamacoro 新型コロナウイルスが、ただの風邪ならここまで死者は出ていませんよ笑
普通の風邪は上気道炎なので、肺炎になってる時点で風邪ではないんですけどね笑
ウイルスについて述べるなら、まずは医療について勉強して知識を得てからにして下さいww",,ja
1.30272E+18,タテヤマチトセ@webライター,2020,Sep,06,21:40:25,"コロナウイルス以来、毎日のようにテレビのニュース番組を見て来ました。
それを一切やめてしばらくニュースを見ていません。

あれからどうなったか？

心がすごく軽くなりました。",,ja
1.30272E+18,ウォール・ストリート・ジャーナル日本版,2020,Sep,06,21:40:04,"【連載：#新型コロナという嵐】欠陥露呈したWHO、コロナ対応が遅れた原因は
WHOは未知のウイルスに備えていた　ただそこには問題が
#新型コロナウイルス
https://t.co/eE0MdEGBAq",東京,ja
1.30272E+18,ジョブシップさかい（公益財団法人堺市就労支援協会）,2020,Sep,06,21:39:18,"関西感染まとめ（午前０時）｜NHK 関西のニュース   

関西の２府４県で、６日、発表された新型コロナウイルスの新たな感染者は、大阪が６７人、兵庫が１６人、京都が１４人、奈良が４人、和歌山が１人のあわせて１０２人でした。滋賀はい… https://t.co/ypxGGqdXM8",大阪府堺市堺区大仙西町2丁69番9,ja
1.30272E+18,てん,2020,Sep,06,21:39:03,"テレビメディアよ、いい加減にコロナウイルスを煽るのは止めろ！
PCR検査で陽性が理由で自殺者が出たり、去年より多いい熱中症、職場での行動制限、偏見、差別であふれている。ここまでくると、言葉の暴力だ。",,ja
1.30272E+18,Yahoo!ニュース,2020,Sep,06,21:38:15,"【避難所が満員に 不安な一夜】
https://t.co/xEOCPp16qd

6日、台風10号は非常に強い勢力を維持し鹿児島県内全域を暴風域に巻き込んだ。「新型コロナウイルスより台風が怖い」。お年寄りを中心に住民らは続々と避難所に向かい、不安な一夜を過ごした。",,ja
